cluster,n_atoms,E_cluster,BE_per_atom
C-97510-5923-466,240,-8.035369575905758,-7.336519293433725
C-97510-5923-467,240,-8.984383938304168,-7.332565066923733
C-97510-5923-468,240,-9.865158787487475,-7.328895171718802
C-97510-5923-469,240,-8.98439648593738,-7.3325650146419274
C-97510-5923-47,240,-9.022749112723234,-7.33240521203032
C-97510-5923-470,240,-11.81599780753055,-7.3207666758019565
C-97510-5923-471,240,-8.342495429192425,-7.335239602378365
C-97510-5923-472,240,-8.984397503296373,-7.332565010402932
C-97510-5923-473,240,-9.01560049208029,-7.332434997949665
C-97510-5923-474,240,-8.366542384089168,-7.335139406732962
C-97510-5923-475,240,-8.984374455694894,-7.332565106434604
C-97510-5923-476,240,-11.52697588121921,-7.321970933828253
C-97510-5923-477,240,-9.556171820000317,-7.330182617416665
C-97510-5923-478,240,-11.08008382618612,-7.323832984057558
C-97510-5923-479,240,-8.624705637340725,-7.33406372651108
C-97510-5923-48,240,-10.01578178859715,-7.328267575880845
C-97510-5923-480,240,-8.547371954540461,-7.334385950189414
C-97510-5923-482,240,-7.799676019943064,-7.337501349916904
C-97510-5923-484,240,-9.865165974073772,-7.328895141774693
C-97510-5923-485,240,-9.865177119230479,-7.328895095336539
C-97510-5923-486,240,-9.86514669192831,-7.328895222116966
C-97510-5923-487,240,-8.484252719464276,-7.334648947002233
C-97510-5923-488,240,-8.819327436544155,-7.333252802347732
C-97510-5923-489,240,-8.975642268430894,-7.332601490548204
C-97510-5923-49,240,-8.81905541246508,-7.3332539357813955
C-97510-5923-490,240,-9.089568640519618,-7.332126797331168
C-97510-5923-491,240,-9.143504980938134,-7.331902062579425
C-97510-5923-492,240,-8.342503285076356,-7.335239569645514
C-97510-5923-493,240,-8.843214503246179,-7.333153272903141
C-97510-5923-496,240,-8.390221459547222,-7.335040743918553
C-97510-5923-497,240,-9.298313946897965,-7.331257025221259
C-97510-5923-498,240,-8.98439429694545,-7.332565023762727
C-97510-5923-499,240,-8.417799044264173,-7.3349258373155655
C-97510-5923-5,240,-8.53595381288254,-7.334433525779656
C-97510-5923-50,240,-8.423917351819673,-7.3349003443674174
C-97510-5923-501,240,-7.242131434921228,-7.339824452354494
C-97510-5923-502,240,-8.452865711413478,-7.334779726202443
C-97510-5923-503,240,-8.486199149716773,-7.334640836876179
C-97510-5923-504,240,-8.625919737172707,-7.33405866776178
C-97510-5923-505,240,-8.035371376805626,-7.336519285929977
C-97510-5923-506,240,-9.011783112896278,-7.332450903696266
C-97510-5923-508,240,-8.936057682002115,-7.332766426324992
C-97510-5923-509,240,-8.035372573596568,-7.336519280943348
C-97510-5923-510,240,-9.865166285394974,-7.328895140477521
C-97510-5923-511,240,-8.81490506408019,-7.333271228899665
C-97510-5923-512,240,-8.686209163529194,-7.333807461818628
C-97510-5923-513,240,-8.535254420967311,-7.334436439912636
C-97510-5923-516,240,-8.455781657026787,-7.334767576429055
C-97510-5923-517,240,-8.73906818054781,-7.333587215914384
C-97510-5923-518,240,-8.31907338244057,-7.33533719423983
C-97510-5923-519,240,-8.72003536463161,-7.3336665193140345
C-97510-5923-52,240,-11.13661542875493,-7.323597435713521
C-97510-5923-520,240,-8.364771024642849,-7.3351467873973215
C-97510-5923-522,240,-8.620141474711673,-7.334082743855367
C-97510-5923-523,240,-8.940713717215125,-7.33274702617827
C-97510-5923-524,240,-8.984388383849417,-7.332565048400627
C-97510-5923-525,240,-9.8651571336237,-7.328895178609901
C-97510-5923-526,240,-8.24111087417557,-7.335662038024268
C-97510-5923-528,240,-8.559082818893414,-7.334337154921277
C-97510-5923-529,240,-9.86514795477229,-7.328895216855115
C-97510-5923-53,240,-8.548477482776555,-7.3343813438217635
C-97510-5923-531,240,-8.820205391365795,-7.333249144202642
C-97510-5923-532,240,-8.45363442428461,-7.334776523232147
C-97510-5923-533,240,-8.984374522937083,-7.332565106154429
C-97510-5923-534,240,-9.038965516955429,-7.332337643679352
C-97510-5923-535,240,-9.12217456974455,-7.331990939292731
C-97510-5923-536,240,-8.539936453717006,-7.334416931442846
C-97510-5923-537,240,-8.650042506149749,-7.333958156224376
C-97510-5923-538,240,-8.73381803744582,-7.333609091510642
C-97510-5923-539,240,-8.650153862674346,-7.333957692238856
C-97510-5923-54,240,-8.372659046662573,-7.335113920638905
C-97510-5923-540,240,-11.13661923657355,-7.32359741984761
C-97510-5923-541,240,-8.767197493226016,-7.333470010444892
C-97510-5923-542,240,-8.984390935124669,-7.332565037770314
C-97510-5923-543,240,-9.86517469127336,-7.328895105453028
C-97510-5923-544,240,-8.820211570656713,-7.333249118455597
C-97510-5923-545,240,-8.820254041521503,-7.33324894149366
C-97510-5923-546,240,-9.949739849994597,-7.328542750625022
C-97510-5923-547,240,-9.1585413492843,-7.3318394110446485
C-97510-5923-548,240,-8.542869035731306,-7.33440471235112
C-97510-5923-549,240,-8.620163313816905,-7.334082652859096
C-97510-5923-55,240,-8.819632424487773,-7.333251531564634
C-97510-5923-550,240,-8.569524421802697,-7.334293648242489
C-97510-5923-551,240,-8.744324807254078,-7.333565313303108
C-97510-5923-552,240,-11.13662789775458,-7.323597383759355
C-97510-5923-553,240,-9.677618199109121,-7.329676590837045
C-97510-5923-554,240,-9.865160901593653,-7.328895162910026
C-97510-5923-555,240,-8.827195717240544,-7.333220017844831
C-97510-5923-556,240,-8.726814527654588,-7.333638272801439
C-97510-5923-557,240,-8.34250221538718,-7.335239574102554
C-97510-5923-558,240,-8.940703593559347,-7.3327470683601685
C-97510-5923-559,240,-10.48053126608194,-7.326331119724658
C-97510-5923-56,240,-11.13661898345504,-7.323597420902271
C-97510-5923-560,240,-8.455775810083386,-7.334767600791319
C-97510-5923-561,240,-8.346169247516322,-7.335224294802015
C-97510-5923-562,240,-9.786417624507918,-7.3292232598978835
C-97510-5923-564,240,-8.242426838363604,-7.335656554840152
C-97510-5923-566,240,-8.831569410881999,-7.333201794121325
C-97510-5923-567,240,-8.547619108026646,-7.334384920383223
C-97510-5923-568,240,-8.453171852216599,-7.334778450615763
C-97510-5923-569,240,-9.674182820140443,-7.329690904916081
C-97510-5923-57,240,-11.1366736238273,-7.323597193234052
C-97510-5923-570,240,-8.848254788654165,-7.33313227171394
C-97510-5923-571,240,-8.50384997132562,-7.3345672917861435
C-97510-5923-572,240,-9.865150442301395,-7.328895206490411
C-97510-5923-573,240,-8.54750059385901,-7.334385414192254
C-97510-5923-574,240,-8.455771556685944,-7.334767618513808
C-97510-5923-576,240,-8.765836888015652,-7.333475679633268
C-97510-5923-577,240,-8.554867486277917,-7.334354718807175
C-97510-5923-578,240,-8.592867734771595,-7.334196384438452
C-97510-5923-579,240,-11.4064328661896,-7.3224731963908765
C-97510-5923-58,240,-8.933361279328969,-7.332777661336129
C-97510-5923-580,240,-8.984395831930788,-7.332565017366955
C-97510-5923-581,240,-8.284396098188983,-7.335481682924212
C-97510-5923-582,240,-8.926593807233903,-7.332805859136525
C-97510-5923-583,240,-9.569752595360693,-7.3301260308526635
C-97510-5923-584,240,-8.936079642219006,-7.332766334824087
C-97510-5923-585,240,-8.035366147434924,-7.336519307719021
C-97510-5923-586,240,-8.681879496823436,-7.333825502096569
C-97510-5923-587,240,-8.673572443943625,-7.333860114816901
C-97510-5923-588,240,-9.088124824492452,-7.332132813231281
C-97510-5923-589,240,-10.11405894608661,-7.327858087724639
C-97510-5923-590,240,-8.631406954348488,-7.334035804356882
C-97510-5923-591,240,-8.936049433831004,-7.332766460692371
C-97510-5923-592,240,-8.936051908050068,-7.332766450383124
C-97510-5923-593,240,-11.13658897937423,-7.323597545919274
C-97510-5923-594,240,-8.93606956009429,-7.33276637683294
C-97510-5923-595,240,-8.371112414290234,-7.335120364940456
C-97510-5923-597,240,-9.158109091591237,-7.331841212118369
C-97510-5923-598,240,-9.159371839171875,-7.331835950670117
C-97510-5923-599,240,-8.984396413021448,-7.332565014945744
C-97510-5923-6,240,-11.12636985149827,-7.323640125618756
C-97510-5923-60,240,-8.820166281313746,-7.333249307161193
C-97510-5923-600,240,-8.450182675719711,-7.334790905517834
C-97510-5923-601,240,-8.620146547154315,-7.334082722720191
C-97510-5923-603,240,-8.936098251187842,-7.332766257286718
C-97510-5923-604,240,-8.279212632479375,-7.335503280698003
C-97510-5923-605,240,-8.48618174838231,-7.334640909381741
C-97510-5923-606,240,-8.984399672734224,-7.332565001363607
C-97510-5923-607,240,-8.816636584434649,-7.3332640142315215
C-97510-5923-608,240,-8.47766804212261,-7.334676383157823
C-97510-5923-609,240,-8.936074348051816,-7.332766356883117
C-97510-5923-61,240,-8.936064462366227,-7.332766398073474
C-97510-5923-611,240,-9.110613173075697,-7.332039111778851
C-97510-5923-612,240,-8.035369224188793,-7.3365192948992135
C-97510-5923-613,240,-9.940810947050995,-7.328579954387288
C-97510-5923-614,240,-8.455757869688762,-7.334767675542963
C-97510-5923-618,240,-8.814905869134163,-7.333271225545274
C-97510-5923-619,240,-8.819582039030156,-7.333251741504041
C-97510-5923-62,240,-8.85706020141281,-7.333095582494113
C-97510-5923-620,240,-8.539933667188784,-7.33441694305338
C-97510-5923-621,240,-10.53976249046206,-7.326084322956408
C-97510-5923-622,240,-8.984398540992276,-7.332565006079198
C-97510-5923-623,240,-8.339764317726708,-7.335250982009471
C-97510-5923-624,240,-8.54478966400555,-7.33439670973331
C-97510-5923-625,240,-8.790514890353043,-7.333372854623529
C-97510-5923-626,240,-9.112319570022137,-7.332032001791574
C-97510-5923-627,240,-12.48357574276309,-7.31798510107182
C-97510-5923-629,240,-8.561560813265881,-7.334326829944725
C-97510-5923-630,240,-8.819655409354652,-7.333251435794355
C-97510-5923-631,240,-8.54674002069248,-7.334388583247115
C-97510-5923-632,240,-8.276811071817342,-7.335513287200761
C-97510-5923-633,240,-9.12274291312582,-7.331988571195309
C-97510-5923-634,240,-9.60211994776445,-7.329991166884314
C-97510-5923-635,240,-9.926703380380498,-7.328638735915081
C-97510-5923-636,240,-8.81052066713294,-7.333289497220279
C-97510-5923-638,240,-9.074001570160682,-7.332191660124331
C-97510-5923-639,240,-8.29509490502506,-7.335437104562396
C-97510-5923-64,240,-8.504192604818623,-7.3345658641465885
C-97510-5923-640,240,-8.209439321261927,-7.3357940028280755
C-97510-5923-641,240,-9.022750144188759,-7.332405207732547
C-97510-5923-642,240,-8.547903411641018,-7.3343837357848285
C-97510-5923-643,240,-9.068514063915282,-7.332214524733686
C-97510-5923-644,240,-8.848259329295045,-7.333132252794604
C-97510-5923-645,240,-8.725463550952426,-7.3336439018710315
C-97510-5923-646,240,-8.984394914123715,-7.332565021191152
C-97510-5923-647,240,-8.387961294986008,-7.335050161270891
C-97510-5923-648,240,-8.817649631286764,-7.333259793202972
C-97510-5923-649,240,-8.984388833728199,-7.332565046526132
C-97510-5923-65,240,-8.631267770261756,-7.334036384290576
C-97510-5923-650,240,-9.375287110051042,-7.33093630370812
C-97510-5923-651,240,-9.586837642797478,-7.33005484315501
C-97510-5923-652,240,-8.719702203094242,-7.333667907487108
C-97510-5923-653,240,-8.984707683527358,-7.332563717985303
C-97510-5923-654,240,-8.538242660810758,-7.334423988913288
C-97510-5923-655,240,-8.548480647488152,-7.334381330635466
C-97510-5923-657,240,-8.984379846686013,-7.332565083972141
C-97510-5923-658,240,-9.147860364042513,-7.331883915149822
C-97510-5923-659,240,-9.5697530068825,-7.330126029137989
C-97510-5923-66,240,-8.550357743344048,-7.334373509402734
C-97510-5923-661,240,-9.097338412132464,-7.332094423282781
C-97510-5923-662,240,-8.960695022156473,-7.332663770741015
C-97510-5923-663,240,-8.620172400174333,-7.334082614999273
C-97510-5923-664,240,-8.80274942469339,-7.33332187739711
C-97510-5923-665,240,-8.931134139090966,-7.332786941087121
C-97510-5923-666,240,-8.936058498180543,-7.332766422924248
C-97510-5923-667,240,-8.90495151578764,-7.332896035350885
C-97510-5923-668,240,-8.360356557434482,-7.33516518101069
C-97510-5923-669,240,-8.714351261173771,-7.333690203078443
C-97510-5923-67,240,-8.926459956186786,-7.3328064168492215
C-97510-5923-670,240,-8.936079455407668,-7.332766335602468
C-97510-5923-671,240,-8.984388138921659,-7.332565049421159
C-97510-5923-672,240,-8.81755889607359,-7.33326017126636
C-97510-5923-673,240,-8.620145059823999,-7.3340827289174
C-97510-5923-674,240,-8.550211470420605,-7.334374118873247
C-97510-5923-675,240,-8.628038277280114,-7.334049840511332
C-97510-5923-677,240,-8.544181108605814,-7.3343992453808085
C-97510-5923-678,240,-8.53595030561224,-7.334433540393282
C-97510-5923-679,240,-9.865178460771672,-7.328895089746784
C-97510-5923-68,240,-8.548850684452045,-7.3343797888147835
C-97510-5923-681,240,-9.298302688423348,-7.331257072131569
C-97510-5923-682,240,-8.984379118873996,-7.332565087004692
C-97510-5923-684,240,-8.984389569123296,-7.332565043461986
C-97510-5923-685,240,-8.414974280068467,-7.334937607166381
C-97510-5923-686,240,-11.13661201040353,-7.323597449956652
C-97510-5923-687,240,-8.802740058555445,-7.333321916422686
C-97510-5923-688,240,-8.933101402737373,-7.332778744155261
C-97510-5923-689,240,-9.865145201259512,-7.328895228328085
C-97510-5923-69,240,-11.08008791876646,-7.32383296700514
C-97510-5923-690,240,-8.80273312836868,-7.333321945298464
C-97510-5923-692,240,-10.29876111865856,-7.327088495338923
C-97510-5923-693,240,-9.586881138918168,-7.3300546619211735
C-97510-5923-694,240,-8.936057636074633,-7.332766426516356
C-97510-5923-695,240,-8.348685572224548,-7.335213810115731
C-97510-5923-696,240,-11.88643237487136,-7.320473198438036
C-97510-5923-697,240,-8.98439297426176,-7.332565029273909
C-97510-5923-698,240,-8.659219056268075,-7.333919920598883
C-97510-5923-70,240,-8.936061991813785,-7.332766408367442
C-97510-5923-700,240,-8.817667832010514,-7.333259717366622
C-97510-5923-701,240,-9.692496718420978,-7.32961459700658
C-97510-5923-703,240,-11.52695565294421,-7.321971018112732
C-97510-5923-705,240,-8.343845653749682,-7.3352339764427095
C-97510-5923-706,240,-11.40642817264799,-7.3224732159473
C-97510-5923-707,240,-9.175848744624195,-7.331767296897399
C-97510-5923-708,240,-8.819056221943026,-7.33325393240857
C-97510-5923-709,240,-9.942135541077693,-7.3285744352455096
C-97510-5923-71,240,-8.81964837415485,-7.333251465107688
C-97510-5923-710,240,-8.819052481440396,-7.333253947993998
C-97510-5923-711,240,-8.820187767411804,-7.3332492176357835
C-97510-5923-712,240,-8.653200388527369,-7.333944998381136
C-97510-5923-713,240,-8.494441358441861,-7.334606494339825
C-97510-5923-714,240,-8.975664691346802,-7.332601397119388
C-97510-5923-715,240,-11.84529659432782,-7.320644597523634
C-97510-5923-716,240,-8.802744078504604,-7.333321899672897
C-97510-5923-717,240,-8.984393064377725,-7.3325650288984265
C-97510-5923-718,240,-8.790514279517458,-7.333372857168677
C-97510-5923-719,240,-8.78677354987286,-7.333388443542196
C-97510-5923-72,240,-8.984387680267178,-7.33256505133222
C-97510-5923-721,240,-8.636981460633884,-7.334012577247359
C-97510-5923-722,240,-8.79050784152033,-7.333372883993665
C-97510-5923-723,240,-8.54675458927182,-7.3343885225447005
C-97510-5923-724,240,-9.665134858008146,-7.3297286047583
C-97510-5923-725,240,-8.433354679567703,-7.334861022168468
C-97510-5923-726,240,-8.984370855959444,-7.332565121433502
C-97510-5923-727,240,-8.819052703598356,-7.33325394706834
C-97510-5923-728,240,-8.816909519179132,-7.3332628770034205
C-97510-5923-729,240,-9.606971031038807,-7.329970954037338
C-97510-5923-73,240,-8.984391495775414,-7.332565035434269
C-97510-5923-730,240,-8.234405773153023,-7.335689975945196
C-97510-5923-731,240,-8.343594021060175,-7.335235024912249
C-97510-5923-732,240,-8.250175210586448,-7.33562426995589
C-97510-5923-733,240,-8.552678447210532,-7.334363839803289
C-97510-5923-734,240,-7.591807462286156,-7.3383674689071405
C-97510-5923-735,240,-8.811574505039829,-7.333285106229001
C-97510-5923-736,240,-8.443256337119648,-7.334819765262001
C-97510-5923-737,240,-8.957678407308686,-7.332676339969547
C-97510-5923-739,240,-9.296969623104932,-7.331262626570395
C-97510-5923-74,240,-9.107001200092228,-7.3320541616662815
C-97510-5923-740,240,-8.98436778465401,-7.332565134230608
C-97510-5923-741,240,-11.40643021826742,-7.322473207423886
C-97510-5923-742,240,-7.87951820091868,-7.337168674162839
C-97510-5923-743,240,-8.817656477254179,-7.3332597646781075
C-97510-5923-744,240,-10.36483055193361,-7.326813206033609
C-97510-5923-745,240,-8.453704555436971,-7.334776231019012
C-97510-5923-747,240,-8.765859711287659,-7.333475584536301
C-97510-5923-748,240,-8.885185121980392,-7.332978395325082
C-97510-5923-749,240,-8.670405890060964,-7.3338733087914125
C-97510-5923-75,240,-8.81757619808465,-7.333260099174647
C-97510-5923-750,240,-8.834662612704008,-7.3331889057804
C-97510-5923-752,240,-8.769955194238856,-7.333458520024005
C-97510-5923-753,240,-8.88518714197249,-7.332978386908448
C-97510-5923-755,240,-8.98438914916099,-7.332565045211829
C-97510-5923-757,240,-8.946789052925135,-7.332721712279478
C-97510-5923-76,240,-9.184554230976765,-7.331731024037596
C-97510-5923-760,240,-8.45578741539726,-7.334767552435845
C-97510-5923-761,240,-7.803394326212415,-7.337485856974115
C-97510-5923-762,240,-8.969195275361036,-7.332628353019329
C-97510-5923-763,240,-8.933536861970083,-7.332776929741791
C-97510-5923-764,240,-11.13667467482062,-7.323597188854914
C-97510-5923-765,240,-8.486201402716876,-7.33464082748868
C-97510-5923-766,240,-10.92888702694953,-7.324462970721044
C-97510-5923-767,240,-8.814455525701767,-7.333273101976243
C-97510-5923-768,240,-8.814744482569994,-7.333271897989292
C-97510-5923-769,240,-8.860170330249447,-7.333082623623961
C-97510-5923-770,240,-8.655189780014151,-7.333936709249941
C-97510-5923-771,240,-8.38796959421011,-7.335050126690791
C-97510-5923-772,240,-9.475767724820681,-7.330517634479914
C-97510-5923-773,240,-8.54506902133948,-7.334395545744418
C-97510-5923-774,240,-9.858495641749066,-7.328922934826045
C-97510-5923-775,240,-8.936072097178508,-7.3327663662617555
C-97510-5923-776,240,-9.858490497363285,-7.328922956260985
C-97510-5923-777,240,-9.496053946488624,-7.330433108556297
C-97510-5923-778,240,-9.16327722410623,-7.331819678232891
C-97510-5923-78,240,-8.984384958219763,-7.3325650626740835
C-97510-5923-780,240,-9.58687394954691,-7.330054691876887
